"GeneIDs","count"
"[LOW_BITSCORE]_Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein",1
"[LOW_BITSCORE]_Histidine_kinase-,_DNA_gyrase_B-,_and_HSP90-like_ATPase_family_protein,NADH_dehydrogenase_ubiquinone_1_beta_subcomplex_subunit_10-B-like_protein_(Complex_I_subunit_NDUFS6),DNA_ligase-like_protein,_putative_(DUF1645),photosystem_I_subunit_F,[LOW_BITSCORE]_Plant_thionin",1
"[LOW_BITSCORE]_Late_embryogenesis_abundant_protein_(LEA)_family_protein,tubby_like_protein_2,Galactose_mutarotase-like_superfamily_protein,syntaxin_of_plants_112",1
"[LOW_BITSCORE]_Leucine-rich_receptor-like_protein_kinase_family_protein,RNI-like_superfamily_protein,Duplicated_homeodomain-like_superfamily_protein",1
"[LOW_BITSCORE]_Leucine-rich_repeat_transmembrane_protein_kinase",1
"[LOW_BITSCORE]_Lung_seven_transmembrane_receptor_family_protein,[LOW_BITSCORE]_Glycosyl_hydrolase_family_protein",1
"[LOW_BITSCORE]_Major_facilitator_superfamily_protein,proton-dependent_oligopeptide_transport_(POT)_family_protein,Receptor-like_protein_kinase-related_family_protein,Leucine-rich_repeat_transmembrane_protein_kinase,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_6,uncharacterized_protein_AT2G38570",1
"[LOW_BITSCORE]_N-terminal_nucleophile_aminohydrolases_(Ntn_hydrolases)_superfamily_protein,RNA-dependent_RNA_polymerase_1,[LOW_BITSCORE]_paramyosin-like_protein",1
"[LOW_BITSCORE]_NAC_domain_containing_protein_73,[LOW_BITSCORE]_KH_domain-containing_protein",1
"[LOW_BITSCORE]_NAC_domain_containing_protein_99",1
"[LOW_BITSCORE]_NEP-interacting_protein,_putative_(DUF239),[LOW_BITSCORE]_anthocyanin_5-aromatic_acyltransferase_1",1
"[LOW_BITSCORE]_NOP56-like_pre_RNA_processing_ribonucleoprotein,[LOW_BITSCORE]_Protein_kinase_superfamily_protein",1
"[LOW_BITSCORE]_O-acyltransferase_(WSD1-like)_family_protein",1
"[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein,wall-associated_kinase_2,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein",1
"[LOW_BITSCORE]_Phosphoribulokinase_/_Uridine_kinase_family,Magnesium_transporter_CorA-like_family_protein",1
"[LOW_BITSCORE]_Plant_regulator_RWP-RK_family_protein,A20/AN1-like_zinc_finger_family_protein,exostosin_family_protein",1
"[LOW_BITSCORE]_Protein_kinase_superfamily_protein,glutathione_S-transferase_tau_7,glutathione_S-transferase_TAU_8,Rho_GTPase_activating_protein_with_PAK-box/P21-Rho-binding_domain-containing_protein",1
"[LOW_BITSCORE]_Protein_phosphatase_2C_family_protein",1
"[LOW_BITSCORE]_Protein_phosphatase_2C_family_protein,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,Rubber_elongation_factor_protein_(REF)",1
"[LOW_BITSCORE]_Putative_endonuclease_or_glycosyl_hydrolase,cleavage_and_polyadenylation_specificity_factor_73-I",1
"[LOW_BITSCORE]_RING/U-box_superfamily_protein",1
"[LOW_BITSCORE]_RNA-binding_(RRM/RBD/RNP_motifs)_family_protein",1
"[LOW_BITSCORE]_RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,GATA_transcription_factor_5,Ha412HOChr16g0801661,Ha412HOChr16g0801671,Alanyl-tRNA_synthetase",1
"[LOW_BITSCORE]_RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein",1
"[LOW_BITSCORE]_RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,autoinhibited_Ca2+-ATPase_1,[LOW_BITSCORE]_myosin-binding_protein_(Protein_of_unknown_function,_DUF593),interferon-related_developmental_regulator_family_protein_/_IFRD_protein_family,transmembrane_protein,_putative_(DUF247)",1
"[LOW_BITSCORE]_RNA_polymerase_I-associated_factor_PAF67",1
"[LOW_BITSCORE]_RPA70-kDa_subunit_B,P-type_ATP-ase_1,Endoplasmic_reticulum_vesicle_transporter_protein,Polymerase/histidinol_phosphatase-like_protein",1
"[LOW_BITSCORE]_Rab3_GTPase-activating_protein_catalytic_subunit,BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER",1
"[LOW_BITSCORE]_Regulator_of_chromosome_condensation_(RCC1)_family_with_FYVE_zinc_finger_domain-containing_protein,[LOW_BITSCORE]_SPIRAL1-like2,alpha/beta-Hydrolases_superfamily_protein,HSP20-like_chaperones_superfamily_protein,histone_acetyltransferase_of_the_CBP_family_1",1
"[LOW_BITSCORE]_Ring/U-Box_superfamily_protein,embryo_defective_1303,calcineurin_B-like_protein_2,HEAT_SHOCK_PROTEIN_81.4,HEAT_SHOCK_PROTEIN_81.4,[LOW_BITSCORE]_Nucleic_acid-binding,_OB-fold-like_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,[LOW_BITSCORE]_metalloendopeptidase_/_zinc_ion_binding_protein,[LOW_BITSCORE]_DNA_polymerase_epsilon_catalytic_subunit",1
"[LOW_BITSCORE]_S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein,GRIP/coiled-coil_protein,zinc_finger_protein_1,BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER,BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER,[LOW_BITSCORE]_protein_kinase_family_protein_/_peptidoglycan-binding_LysM_domain-containing_protein",1
"[LOW_BITSCORE]_SAC3/GANP/Nin1/mts3/eIF-3_p25_family,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",1
"[LOW_BITSCORE]_SAC3/GANP/Nin1/mts3/eIF-3_p25_family,[LOW_BITSCORE]_cysteine-rich/transmembrane_domain_A-like_protein,Glycosyl_hydrolase_family_38_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,DNA-directed_RNA_polymerase_II,Ha412HOChr09g0399521,Protein_kinase_superfamily_protein",1
"[LOW_BITSCORE]_SC35-like_splicing_factor_28,[LOW_BITSCORE]_myosin_heavy_chain-like_protein,FANTASTIC_four-like_protein_(DUF3049),copper_ion_binding_protein,nuclear_factor_Y,_subunit_B11,[LOW_BITSCORE]_evolutionarily_conserved_C-terminal_region_8,ARM_repeat_superfamily_protein,tubulin_alpha-5,uncharacterized_protein_AT5G19790",1
"[LOW_BITSCORE]_SITE-1_protease,Ha412HOChr09g0385881,SNF2/Brahma-type_chromatin-remodeling_protein_CHR12,Ha412HOChr09g0385901,SNF2/Brahma-type_chromatin-remodeling_protein_CHR12,[LOW_BITSCORE]_Protein_kinase_superfamily_protein,Peptidase_C15,_pyroglutamyl_peptidase_I-like_protein,Kinase_interacting_(KIP1-like)_family_protein",1
"[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,AMP-dependent_synthetase_and_ligase_family_protein",1
"[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,[LOW_BITSCORE]_evolutionarily_conserved_C-terminal_region_8",1
"[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,transmembrane_protein,_putative_(DUF247),proline-rich_family_protein,Ubiquitin_system_component_Cue_protein,Molecular_chaperone_Hsp40/DnaJ_family_protein,Seven_transmembrane_MLO_family_protein",1
"[LOW_BITSCORE]_Transcription_elongation_factor_Spt5,Proteasome_component_(PCI)_domain_protein,1-aminocyclopropane-1-carboxylic_acid_(acc)_synthase_6",1
"[LOW_BITSCORE]_Transcriptional_factor_B3_family_protein,nuclear_transport_factor_2B",1
"[LOW_BITSCORE]_Transducin_family_protein_/_WD-40_repeat_family_protein,purin_7",1
"[LOW_BITSCORE]_Transmembrane_amino_acid_transporter_family_protein,cytochrome_P450,_family_706,_subfamily_A,_polypeptide_6,[LOW_BITSCORE]_F-box_family_protein,zinc_finger/BTB_domain_protein,_putative_(DUF1644)",1
"[LOW_BITSCORE]_Uncharacterized_protein_family_(UPF0497),[LOW_BITSCORE]_Uncharacterized_protein_family_(UPF0497)",1
"[LOW_BITSCORE]_Vacuolar_sorting_protein_39",1
"[LOW_BITSCORE]_WEB_family_protein_(DUF827),Carbohydrate-binding_X8_domain_superfamily_protein,[LOW_BITSCORE]_Pectin_lyase-like_superfamily_protein",1
"[LOW_BITSCORE]_Zinc_finger_C-x8-C-x5-C-x3-H_type_family_protein,polymerase_delta_4,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,Li-tolerant_lipase_1",1
"[LOW_BITSCORE]_abscisic_acid_responsive_element-binding_factor_1",1
"[LOW_BITSCORE]_afadin,Ha412HOChr08g0359721,Regulator_of_chromosome_condensation_(RCC1)_family_with_FYVE_zinc_finger_domain-containing_protein,[LOW_BITSCORE]_glucan_synthase-like_8,[LOW_BITSCORE]_mediator_of_RNA_polymerase_II_transcription_subunit_15a-like_protein,organic_solute_transporter_ostalpha_protein_(DUF300)",1
"[LOW_BITSCORE]_alpha/beta-Hydrolases_superfamily_protein,RING/U-box_superfamily_protein",1
"[LOW_BITSCORE]_alpha_amino-terminal_protein_methyltransferase,Ribosomal_protein_S11_family_protein",1
"[LOW_BITSCORE]_autophagy_18_G-like_protein,Ha412HOChr05g0213851",1
"[LOW_BITSCORE]_basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,DUF630_family_protein_(DUF630_and_DUF632)",1
"[LOW_BITSCORE]_binding_protein,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,DNAJ_heat_shock_family_protein,Aldolase-type_TIM_barrel_family_protein",1
"[LOW_BITSCORE]_callose_synthase_1,ARM_repeat_superfamily_protein",1
"[LOW_BITSCORE]_cell_division_cycle_48C,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,Ha412HOChr15g0725401,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein,[LOW_BITSCORE]_Nucleic_acid-binding_proteins_superfamily",1
"[LOW_BITSCORE]_chaperonin_20,[LOW_BITSCORE]_receptor-like_kinase",1
"[LOW_BITSCORE]_chromatin_remodeling_4,CBS_domain-containing_protein,Ha412HOChr17g0842561,[LOW_BITSCORE]_Protein_kinase_superfamily_protein,RING/U-box_superfamily_protein,transcription_factor-like_protein,RING/U-box_superfamily_protein,strawberry_notch_protein_(DUF616),RNA-binding_(RRM/RBD/RNP_motifs)_family_protein",1
"[LOW_BITSCORE]_cytochrome_P450,_family_72,_subfamily_A,_polypeptide_11,[LOW_BITSCORE]_O-glucosyltransferase_rumi-like_protein_(DUF821),S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,S-locus_lectin_protein_kinase_family_protein,demeter-like_1,Polynucleotidyl_transferase,_ribonuclease_H-like_superfamily_protein,ubiquitin-protein_ligase,_partial",1
"[LOW_BITSCORE]_cytochrome_c_biogenesis_protein_family",1
"[LOW_BITSCORE]_geranylgeranyl_pyrophosphate_synthase_4,[LOW_BITSCORE]_F-box_associated_ubiquitination_effector_family_protein",1
"[LOW_BITSCORE]_glutamate_receptor_2.1,disease_resistance_family_protein_/_LRR_family_protein,Leucine-rich_repeat_protein_kinase_family_protein,[LOW_BITSCORE]_disease_resistance_family_protein_/_LRR_family_protein,[LOW_BITSCORE]_Concanavalin_A-like_lectin_protein_kinase_family_protein,EXORDIUM_like_7,EXORDIUM_like_3,flocculation_protein_(DUF1296),Esterase/lipase/thioesterase_family_protein,[LOW_BITSCORE]_Ribosomal_protein_L17_family_protein",1
"[LOW_BITSCORE]_glycine-rich_protein",1
"[LOW_BITSCORE]_glycoside_hydrolase_family_2_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein",1
"[LOW_BITSCORE]_histone_acetyltransferase_of_the_CBP_family_1,white-brown_complex-like_protein,[LOW_BITSCORE]_N-terminal_nucleophile_aminohydrolases_(Ntn_hydrolases)_superfamily_protein",1
"[LOW_BITSCORE]_indeterminate(ID)-domain_14,cytochrome_P450,_family_71,_subfamily_A,_polypeptide_25,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,SAC3/GANP/Nin1/mts3/eIF-3_p25_family,with_no_lysine_(K)_kinase_3,uncharacterized_protein_AT5G50175",1
"[LOW_BITSCORE]_ion_channel_POLLUX-like_protein,_putative_(DUF1012),[LOW_BITSCORE]_N-terminal_nucleophile_aminohydrolases_(Ntn_hydrolases)_superfamily_protein",1
"[LOW_BITSCORE]_lipoxygenase_3",1
"[LOW_BITSCORE]_maternal_effect_embryo_arrest_12,Pyridine_nucleotide-disulfide_oxidoreductase_family_protein,GDSL-like_Lipase/Acylhydrolase_superfamily_protein,ARM_repeat_superfamily_protein,Ha412HOChr08g0367111,Biotin/lipoate_A/B_protein_ligase_family",1
"[LOW_BITSCORE]_mediator_of_RNA_polymerase_II_transcription_subunit,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,Protein_with_RING/U-box_and_TRAF-like_domain,Aminotransferase-like,_plant_mobile_domain_family_protein,glutamyl-tRNA_(Gln)_amidotransferase_subunit_C,AAR2_protein_family,cactus-binding_carboxy-terminal,_cactin,lipid_phosphate_phosphatase_3,Pyridoxal_phosphate_(PLP)-dependent_transferases_superfamily_protein",1
"[LOW_BITSCORE]_methyltransferase,Ha412HOChr15g0734561,UDP-Glycosyltransferase_superfamily_protein",1
"[LOW_BITSCORE]_microtubule-associated_futsch-like_protein",1
"[LOW_BITSCORE]_multidrug_resistance-associated_protein_2,[LOW_BITSCORE]_cytochrome_P450,_family_82,_subfamily_G,_polypeptide_1,GTP-binding_family_protein,NAC_(No_Apical_Meristem)_domain_transcriptional_regulator_superfamily_protein,NAC_(No_Apical_Meristem)_domain_transcriptional_regulator_superfamily_protein",1
"[LOW_BITSCORE]_multidrug_resistance-associated_protein_8,glyoxal_oxidase-related_protein,CTC-interacting_domain_11,uncharacterized_protein_AT1G31340,phosphatidylinositolglycan_synthase_family_protein",1
"[LOW_BITSCORE]_nitroreductase_family_protein,Rhamnogalacturonate_lyase_family_protein",1
"[LOW_BITSCORE]_nucleic_acid_binding_/_zinc_ion_binding_protein,alpha_carbonic_anhydrase_2,alpha_carbonic_anhydrase_2",1
"[LOW_BITSCORE]_phospholipase-like_protein_(PEARLI_4)_family_protein,cation/H+_exchanger_17",1
"[LOW_BITSCORE]_pollen-specific_LRR_extensin-like_protein,DGCR14-like_protein,Protein_kinase_superfamily_protein,Thymidine_kinase,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,glycosyltransferase_family_protein_28,Auxin-responsive_family_protein,Auxin-responsive_family_protein,Pectin_lyase-like_superfamily_protein,Pectin_lyase-like_superfamily_protein,uncharacterized_protein_AT5G35732,[LOW_BITSCORE]_alpha-1_tubulin",1
"[LOW_BITSCORE]_poly(A)_binding_protein_2,uncharacterized_protein_AT3G52710,NOD26-like_intrinsic_protein_4;2,uncharacterized_protein_AT3G52740,[LOW_BITSCORE]_SUPPRESSOR_OF_AUXIN_RESISTANCE_3,Tubulin/FtsZ_family_protein",1
"[LOW_BITSCORE]_poly(A)_binding_protein_7,O-methyltransferase_1",1
"[LOW_BITSCORE]_poly(A)_binding_protein_8,Protein_phosphatase_2C_family_protein",1
"[LOW_BITSCORE]_proteasome_family_protein,DUF1442_family_protein_(DUF1442)",1
"[LOW_BITSCORE]_protein_phosphatase_2A_subunit_A2",1
"[LOW_BITSCORE]_receptor_like_protein_28",1
"[LOW_BITSCORE]_reverse_transcriptase_family_protein,Transmembrane_amino_acid_transporter_family_protein,Protein_kinase_superfamily_protein,galacturonosyltransferase_3",1
"[LOW_BITSCORE]_ribosomal_protein_S13A,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,NB-ARC_domain-containing_disease_resistance_protein,Ha412HOChr13g0628851,Ha412HOChr13g0628861,NB-ARC_domain-containing_disease_resistance_protein,Ha412HOChr13g0628901",1
"[LOW_BITSCORE]_roline-rich_extensin-like_receptor_kinase_4,AWPM-19-like_family_protein,[LOW_BITSCORE]_Aminotransferase-like,_plant_mobile_domain_family_protein",1
"[LOW_BITSCORE]_seed_storage_albumin_5,acyl-activating_enzyme_14,S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein",1
"[LOW_BITSCORE]_targeting_protein_for_XKLP2,NAD(P)-linked_oxidoreductase_superfamily_protein,calmodulin-binding_family_protein,[LOW_BITSCORE]_Mitochondrial_transcription_termination_factor_family_protein,NAD(P)-linked_oxidoreductase_superfamily_protein",1
"[LOW_BITSCORE]_transcription_factor-like_protein,Ha412HOChr14g0654281",1
"[LOW_BITSCORE]_transcription_regulator,Ha412HOChr01g0002491",1
"[LOW_BITSCORE]_transmembrane_protein,_putative_(DUF247),transmembrane_protein,_putative_(DUF247),Ha412HOChr01g0022751",1
"[LOW_BITSCORE]_uncharacterized_protein_AT1G70505,multidrug_resistance-associated_protein_6",1
"[LOW_BITSCORE]_uncharacterized_protein_AT2G22340,[LOW_BITSCORE]_pleiotropic_drug_resistance_12,NAD(P)-binding_Rossmann-fold_superfamily_protein,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10,NAD(P)-binding_Rossmann-fold_superfamily_protein,[LOW_BITSCORE]_metal_tolerance_protein_B1,AT_hook_motif_DNA-binding_family_protein,Ha412HOChr08g0336981",1
"[LOW_BITSCORE]_uncharacterized_protein_AT2G22795",1
"[LOW_BITSCORE]_uncharacterized_protein_AT3G14560,Ribosomal_protein_L18ae_family,Protein_kinase_superfamily_protein,MAP_kinase_20,[LOW_BITSCORE]_Subtilase_family_protein",1
"[LOW_BITSCORE]_uncharacterized_protein_AT4G27390",1
"[LOW_BITSCORE]_uncharacterized_protein_AT5G38790,RING/U-box_superfamily_protein,binding_protein,RING/U-box_superfamily_protein,[LOW_BITSCORE]_gibberellin_20-oxidase_3,beta-glucosidase_47,transducin_family_protein_/_WD-40_repeat_family_protein,[LOW_BITSCORE]_binding_protein,O-fucosyltransferase_family_protein",1
"[LOW_BITSCORE]_vacuolar_ATP_synthase_subunit_G2,[LOW_BITSCORE]_F-box_family_protein",1
"[LOW_BITSCORE]_vacuolar_iron_transporter_(VIT)_family_protein,[LOW_BITSCORE]_wall_associated_kinase_5",1
"[LOW_BITSCORE]_zinc_ion_binding/nucleic_acid_binding/hydrolase",1
"[LOW_BITSCORE]_zinc_knuckle_(CCHC-type)_family_protein,cytokinin_response_factor_1,Leucine-rich_repeat_protein_kinase_family_protein,Reticulon_family_protein",1
"abscisic_acid_(aba)-deficient_4,[LOW_BITSCORE]_IBR_domain-containing_protein,Ribosomal_protein_S7e_family_protein",1
"aconitase_3,HXXXD-type_acyl-transferase_family_protein",1
"actin_binding_protein,Ha412HOChr17g0846721,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class)_family,syntaxin_of_plants_31,[LOW_BITSCORE]_Cysteine/Histidine-rich_C1_domain_family_protein,phosphatidylinositol-glycan_biosynthesis_class_F-like_protein,Cysteine/Histidine-rich_C1_domain_family_protein,[LOW_BITSCORE]_actin_cross-linking_protein,_putative_(DUF569),PSF2,cell_division_control_6",1
"actin_depolymerizing_factor_3",1
"alanine_aminotransferase_2,Eukaryotic_aspartyl_protease_family_protein,Eukaryotic_aspartyl_protease_family_protein,SUPPRESSOR_OF_AUXIN_RESISTANCE1",1
"alpha/beta-Hydrolases_superfamily_protein,WAPL_(Wings_apart-like_protein_regulation_of_heterochromatin)_protein,C-terminal_domain_phosphatase-like_1,Clathrin_light_chain_protein,[LOW_BITSCORE]_STRUBBELIG-receptor_family_6,Protein_kinase_superfamily_protein,trafficking_protein_particle_complex_subunit-like_protein,CBS_domain-containing_protein,RING/U-box_superfamily_protein",1
"alpha/beta-Hydrolases_superfamily_protein,alpha/beta-Hydrolases_superfamily_protein",1
"alphavirus_core_family_protein_(DUF3411),Leucine-rich_repeat_transmembrane_protein_kinase,[LOW_BITSCORE]_stomatal_cytokinesis_defective_/_SCD1_protein_(SCD1)",1
"alternative_oxidase_1D,alternative_oxidase_1A,multidrug_resistance-associated_protein_3,urea-proton_symporter_DEGRADATION_OF_UREA_3_(DUR3),strictosidine_synthase_2,strictosidine_synthase_2,breast_basic_conserved_1,[LOW_BITSCORE]_tornado_1,Amino_acid_permease_family_protein",1
"aluminum_activated_malate_transporter_family_protein",1
"amino_acid_permease_6",1
"amino_acid_permease_8",1
"amino_acid_transporter_1,receptor_like_protein_6,receptor_like_protein_35,ABC2_homolog_9,receptor_like_protein_12,[LOW_BITSCORE]_histone_deacetylase_15,ABC2_homolog_9,Alpha/beta_hydrolase_related_protein,nuclear_pore_complex_protein-like_protein,arginine-tRNA_protein_transferase_1,arginine-tRNA_protein_transferase_1,flocculation_FLO11-like_protein,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class)_family,Leucine-rich_repeat_protein_kinase_family_protein,L-Aspartase-like_family_protein,sedoheptulose-bisphosphatase,Duplicated_homeodomain-like_superfamily_protein,RNI-like_superfamily_protein",1
"ammonium_transporter_1;1,[LOW_BITSCORE]_Rhodanese/Cell_cycle_control_phosphatase_superfamily_protein",1
"anaphase-promoting_complex/cyclosome_2,Mitochondrial_substrate_carrier_family_protein,myb_domain_protein_106",1
"ankyrin",1
"armadillo_repeat_only_4,TMPIT-like_protein,Class_II_aaRS_and_biotin_synthetases_superfamily_protein,[LOW_BITSCORE]_acyl-CoA_oxidase_6,Octicosapeptide/Phox/Bem1p_family_protein,[LOW_BITSCORE]_sulfate_transmembrane_transporter,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,uncharacterized_protein_AT1G67910,Phototropic-responsive_NPH3_family_protein",1
"armadillo_repeat_only_4,plasmodesmata-located_protein_6,MATE_efflux_family_protein,Octicosapeptide/Phox/Bem1p_family_protein,Phototropic-responsive_NPH3_family_protein,beta-1,4-N-acetylglucosaminyltransferase_family_protein,lysine_ketoglutarate_reductase_trans-splicing_protein_(DUF707),O-fucosyltransferase_family_protein",1
"aspartic_proteinase_A1",1
"auxin_response_factor_10,SIT4_phosphatase-associated_family_protein,Homeobox-leucine_zipper_family_protein_/_lipid-binding_START_domain-containing_protein,global_transcription_factor_group_E4",1
"auxin_response_factor_16",1
"beta-hexosaminidase_3,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,[LOW_BITSCORE]_NAD+_transporter_2,3-ketoacyl-CoA_synthase_8",1
"beta_carbonic_anhydrase_5",1
"bromo-adjacent_domain_protein,_putative_(DUF3527),P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,annexin_2,annexin_2,uncharacterized_protein_AT4G23330,GMP_synthase_(glutamine-hydrolyzing),_putative_/_glutamine_amidotransferase",1
"calcium-dependent_protein_kinase_20,[LOW_BITSCORE]_HAUS_augmin-like_complex_subunit,[LOW_BITSCORE]_peroxin_7,Ha412HOChr11g0519091",1
"calcium/calcium/calmodulin-dependent_Serine/Threonine-kinase,Ubiquitin-like_superfamily_protein,B3_domain_protein,_putative_(DUF313),RING/U-box_superfamily_protein,[LOW_BITSCORE]_F-box_associated_ubiquitination_effector_family_protein,Ha412HOChr15g0695151,F-box_family_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,Ha412HOChr15g0695201,[LOW_BITSCORE]_splicing_factor,tolB_protein-like_protein,Plant_invertase/pectin_methylesterase_inhibitor_superfamily,Pectin_lyase-like_superfamily_protein,RNA_helicase_family_protein,Pectin_lyase-like_superfamily_protein,Ribosomal_protein_L19e_family_protein",1
"calmodulin-binding_protein_(DUF1645)",1
"calmodulin-binding_receptor-like_cytoplasmic_kinase_3,purple_acid_phosphatase_26,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,WRKY_DNA-binding_protein_71,purple_acid_phosphatase_26,Ha412HOChr10g0473631,[LOW_BITSCORE]_Calcineurin-like_metallo-phosphoesterase_superfamily_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",1
"carboxylesterase,carboxylesterase",1
"cardiomyopathy-associated_protein,VIRE2_interacting_protein_2,Core-2/I-branching_beta-1,6-N-acetylglucosaminyltransferase_family_protein",1
"cell_growth_defect_protein,Regulator_of_chromosome_condensation_(RCC1)_family_protein",1
"cellulose_synthase,_putative_(DUF1644),uncharacterized_protein_AT3G24750,Galactose_oxidase/kelch_repeat_superfamily_protein,synaptobrevin-related_protein_1",1
"cellulose_synthase_A9",1
"chitin_elicitor_receptor_kinase_1,[LOW_BITSCORE]_ARID/BRIGHT_AND_ELM2_DNA-binding_domain-containing_protein,Calmodulin_binding_protein-like_protein,CCCH-type_zinc_finger_protein_with_ARM_repeat_domain-containing_protein",1
"chloroplast_RNA_binding_protein,F-box_family_protein,dual_specificity_protein_phosphatase-like_protein,CDPK-related_kinase_1",1
"chloroplast_RNA_binding_protein,protein_tyrosine_phosphatase_1,protein_tyrosine_phosphatase_1,Galactose_oxidase/kelch_repeat_superfamily_protein,neuronal_acetylcholine_receptor_subunit_alpha-5,Ha412HOChr13g0584371",1
"chloroplast_import_apparatus_2,Matrixin_family_protein",1
"chromatin-remodeling_complex_subunit,KH_domain-containing_protein,ATP-dependent_Clp_protease,FAD-binding_Berberine_family_protein",1
"chromatin_remodeling_4,urease_accessory_protein_D",1
"coiled-coil_protein_(DUF572),NmrA-like_negative_transcriptional_regulator_family_protein",1
"copper_ion_binding_/_methyltransferase,[LOW_BITSCORE]_plasma_membrane_H+-ATPase,Protein_kinase_superfamily_protein,Ha412HOChr05g0226781",1
"cycling_DOF_factor_1,HNH_endonuclease",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,Ha412HOChr15g0703151,ATP-dependent_Clp_protease_ATP-binding_subunit,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",1
"cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_10,histidine-containing_phosphotransfer_factor_5,nuclear_encoded_CLP_protease_5,cysteine-rich_RLK_(RECEPTOR-like_protein_kinase)_25",1
"cytidine_deaminase_1,AGC_(cAMP-dependent,_cGMP-dependent_and_protein_kinase_C)_kinase_family_protein,fanconi_anemia_group_E_protein_FANCE_protein,ACC_oxidase_1,K+_efflux_antiporter_4,glucose-6-phosphate_acetyltransferase_1,Pyridoxal_phosphate_phosphatase-related_protein",1
"cytochrome_B5_isoform_B,inhibitor/interactor_with_cyclin-dependent_kinase,[LOW_BITSCORE]_putative_DNA_topoisomerase",1
"cytochrome_C_oxidase_6B,Zinc-binding_ribosomal_protein_family_protein,26S_proteasome_regulatory_subunit,_putative_(RPN5),TUDOR-SN_protein_1",1
"cytochrome_P450,_family_71,_subfamily_A,_polypeptide_22,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,NADH-ubiquinone_oxidoreductase_B8_subunit,ribosomal_protein_S15A,RAB_GTPase_homolog_8,DNA-binding_protein,[LOW_BITSCORE]_Homeodomain-like_superfamily_protein,Thioredoxin_superfamily_protein",1
"cytochrome_P450,_family_721,_subfamily_A,_polypeptide_1,zinc_induced_facilitator-like_1",1
"cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4,cytochrome_P450,_family_76,_subfamily_C,_polypeptide_4",1
"cytochrome_P450,_family_78,_subfamily_A,_polypeptide_10,reversibly_glycosylated_polypeptide_1",1
