"GeneIDs","count"
"sucrose_synthase_6,Citrate_synthase_family_protein,[LOW_BITSCORE]_ketose-bisphosphate_aldolase_class-II_family_protein,PHYTOENE_SYNTHASE",8
"sulfiredoxin,polyadenylate-binding_protein_1-B-binding_protein,short-chain_dehydrogenase-reductase_B,K+_uptake_permease_11",8
"terpene_synthase_21,F-box_family_protein,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class),Peptide_methionine_sulfoxide_reductase_family_protein,RING/FYVE/PHD-type_zinc_finger_family_protein,ribosomal_protein_S2_(chloroplast),Chalcone-flavanone_isomerase_family_protein",8
"transcription_factor-like_protein,[LOW_BITSCORE]_O-fucosyltransferase_family_protein",8
"transcription_factor_SCREAM-like_protein",8
"uncharacterized_protein_AT3G51580,[LOW_BITSCORE]_ubiquitin-specific_protease_10,Ha412HOChr10g0440721,HSI2-like_1,expansin_A8,MAC/Perforin_domain-containing_protein",8
"3-ketoacyl-CoA_synthase_1",7
"Acyl-CoA_N-acyltransferases_(NAT)_superfamily_protein",7
"BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER,[LOW_BITSCORE]_AP2/B3-like_transcriptional_factor_family_protein",7
"BEL1-like_homeodomain_7,Pathogenesis-related_thaumatin_superfamily_protein,Photosystem_II_reaction_center_PsbP_family_protein,golgi_apparatus_membrane_protein-like_protein_ECHIDNA_protein,cytochrome_P450,_family_706,_subfamily_A,_polypeptide_6,cytochrome_P450,_family_706,_subfamily_A,_polypeptide_7",7
"Basic-leucine_zipper_(bZIP)_transcription_factor_family_protein",7
"Dynein_light_chain_type_1_family_protein,Galactose_oxidase/kelch_repeat_superfamily_protein,Alba_DNA/RNA-binding_protein,Ha412HOChr06g0271371",7
"FTSH_protease_4,[LOW_BITSCORE]_ROP-interactive_CRIB_motif-containing_protein_7",7
"Fibronectin_type_III_domain-containing_protein",7
"GPI_transamidase_component_family_protein_/_Gaa1-like_family_protein,Sucrase/ferredoxin-like_family_protein,Galactose_mutarotase-like_superfamily_protein",7
"Galactose_oxidase/kelch_repeat_superfamily_protein,lectin_protein_kinase_family_protein,lectin_protein_kinase_family_protein,U4/U6.U5_small_nuclear_ribonucleoprotein",7
"Glycosyl_hydrolase_family_38_protein,ralf-like_33,[LOW_BITSCORE]_nine-cis-epoxycarotenoid_dioxygenase_6,xylosyltransferase_1,coiled-coil_protein_(DUF572),protein_arginine_methyltransferase_4B,tRNA_synthetase_class_I_(I,_L,_M_and_V)_family_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,ABC_subfamily_C_protein,UDP-glucosyl_transferase_85A3,UDP-glucosyl_transferase_85A3,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",7
"Glycosyl_hydrolase_superfamily_protein,[LOW_BITSCORE]_Cell_cycle_regulated_microtubule_associated_protein,[LOW_BITSCORE]_WIP_domain_protein_4,pyrroline-5-carboxylate_reductase,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",7
"Glycosyl_hydrolases_family_31_protein,late_embryogenesis_abundant_protein,[LOW_BITSCORE]_MATE_efflux_family_protein,[LOW_BITSCORE]_Protein_kinase_superfamily_protein,[LOW_BITSCORE]_Plant_invertase/pectin_methylesterase_inhibitor_superfamily_protein,FAD/NAD(P)-binding_oxidoreductase_family_protein,GATA_transcription_factor_19",7
"HSP20-like_chaperones_superfamily_protein",7
"HSP20-like_chaperones_superfamily_protein,HSP20-like_chaperones_superfamily_protein,uncharacterized_protein_AT2G28840",7
"HXXXD-type_acyl-transferase_family_protein,HXXXD-type_acyl-transferase_family_protein",7
"Ha412HOChr14g0668411",7
"Histone_superfamily_protein,F-box_only_protein",7
"Homeobox-leucine_zipper_protein_family,xyloglucan_endotransglucosylase/hydrolase_6,EPIDERMAL_PATTERNING_FACTOR-like_protein,uncharacterized_protein_AT4G37820,tubulin_alpha-2_chain",7
"K+_efflux_antiporter_4,YCF36,_putative_(DUF1230)",7
"Leucine-rich_repeat_receptor-like_protein_kinase_family_protein",7
"NAC_(No_Apical_Meristem)_domain_transcriptional_regulator_superfamily_protein",7
"NAC_domain_containing_protein_36,expansin-like_A1,SAUR-like_auxin-responsive_protein_family,Late_embryogenesis_abundant_(LEA)_hydroxyproline-rich_glycoprotein_family,rho_guanyl-nucleotide_exchange_factor_1,RPAP1-like,_carboxy-terminal_protein,F-box/RNI-like_superfamily_protein,[LOW_BITSCORE]_Structural_maintenance_of_chromosomes_(SMC)_family_protein,Mechanosensitive_ion_channel_family_protein,Transducin/WD40_repeat-like_superfamily_protein,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein",7
"NAD(P)-binding_Rossmann-fold_superfamily_protein,[LOW_BITSCORE]_Myb/SANT-like_DNA-binding_domain_protein,nuclease,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class)_family,ribosomal_protein_S3_(mitochondrion)",7
"Nuclear_transport_factor_2_(NTF2)_family_protein",7
"O-methyltransferase_1",7
"P450_reductase_2",7
"Peptidase_M20/M25/M40_family_protein",7
"Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein,cobalt_ion_binding_protein",7
"Putative_lysine_decarboxylase_family_protein,aldehyde_dehydrogenase_10A8",7
"RAD-like_6",7
"RING_membrane-anchor_1,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,myb_domain_protein_13",7
"RNA_polymerase_beta_subunit_(chloroplast),RNA_polymerase_beta_subunit_(chloroplast),RNA_polymerase_beta_subunit_(chloroplast),RNA_polymerase_beta'_subunit_(chloroplast),C2H2-type_zinc_finger_family_protein,Protein_phosphatase_2C_family_protein",7
"Ribosomal_protein_L31e_family_protein,actin_protein_2/3_complex_subunit-like_protein,[LOW_BITSCORE]_alpha-(1,6)-fucosyltransferase,Phosphotyrosine_protein_phosphatases_superfamily_protein,[LOW_BITSCORE]_Protein_kinase_superfamily_protein",7
"SCARECROW-like_14,[LOW_BITSCORE]_Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",7
"SOS3-interacting_protein_4,[LOW_BITSCORE]_nodulin_MtN21_/EamA-like_transporter_family_protein,ENTH/VHS/GAT_family_protein",7
"Stabilizer_of_iron_transporter_SufD_/_Polynucleotidyl_transferase,Ha412HOChr08g0352521",7
"Tautomerase/MIF_superfamily_protein,tRNA_synthetase_class_II_(D,_K_and_N)_family_protein",7
"Terpenoid_cyclases/Protein_prenyltransferases_superfamily_protein",7
"Transcription_factor_jumonji_(jmj)_family_protein_/_zinc_finger_(C5HC2_type)_family_protein",7
"UDP-Glycosyltransferase_superfamily_protein,RmlC-like_cupins_superfamily_protein",7
"UDP-Glycosyltransferase_superfamily_protein,UDP-Glycosyltransferase_superfamily_protein",7
"UDP-glucosyl_transferase_76E11",7
"Uncharacterized_protein_family_(UPF0497),dsRNA-binding_protein_2",7
"[LOW_BITSCORE]_AP2/B3-like_transcriptional_factor_family_protein",7
"[LOW_BITSCORE]_Acyl-CoA_N-acyltransferase_with_RING/FYVE/PHD-type_zinc_finger_protein,ABI-1-like_1,Homeodomain-like_superfamily_protein",7
"[LOW_BITSCORE]_Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,transcription_factor_jumonji_(jmjC)_domain-containing_protein,temperature-induced_lipocalin",7
"[LOW_BITSCORE]_DNA_repair_RAD51-like_protein,[LOW_BITSCORE]_transcription_factor-like_protein,[LOW_BITSCORE]_RHO_guanyl-nucleotide_exchange_factor_7",7
"[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein",7
"[LOW_BITSCORE]_GRF_zinc_finger_protein,chloride_channel_F,WRKY_DNA-binding_protein_2,[LOW_BITSCORE]_strictosidine_synthase_2,BRI1_like",7
"[LOW_BITSCORE]_LONGIFOLIA_protein,[LOW_BITSCORE]_uncharacterized_protein_AT3G50370,CLIP-associated_protein,[LOW_BITSCORE]_Leucine-rich_repeat_protein_kinase_family_protein",7
"[LOW_BITSCORE]_Outer_membrane_OMP85_family_protein,[LOW_BITSCORE]_Transducin/WD40_repeat-like_superfamily_protein,squamosa_promoter_binding_protein-like_4",7
"[LOW_BITSCORE]_allene_oxide_synthase,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10,[LOW_BITSCORE]_uncharacterized_protein_AT2G22340,[LOW_BITSCORE]_pleiotropic_drug_resistance_12,NAD(P)-binding_Rossmann-fold_superfamily_protein,cytochrome_P450,_family_96,_subfamily_A,_polypeptide_10",7
"[LOW_BITSCORE]_breaking_of_asymmetry_in_the_stomatal_lineage,[LOW_BITSCORE]_calcium-dependent_protein_kinase_29,[LOW_BITSCORE]_filament-like_protein_(DUF869),[LOW_BITSCORE]_replication_protein_A_1A,cytochrome_P450,_family_71,_subfamily_B,_polypeptide_13",7
"[LOW_BITSCORE]_integral_membrane_protein_(Protein_of_unknown_function_DUF92,_transmembrane),membrane-associated_kinase_regulator",7
"[LOW_BITSCORE]_nucleoporin,Subunits_of_heterodimeric_actin_filament_capping_protein_Capz_superfamily,DEAD_box_RNA_helicase_(RH3),enolase_(DUF1399)",7
"[LOW_BITSCORE]_plant_U-box_29,[LOW_BITSCORE]_shoot_gravitropism_2_(SGR2),[LOW_BITSCORE]_3-phosphoserine_phosphatase",7
"[LOW_BITSCORE]_prefoldin_3,Serine/Threonine_kinase_domain_protein",7
"[LOW_BITSCORE]_ubiquitin-conjugating_enzyme_25,[LOW_BITSCORE]_glycosyl_hydrolase_9B18,[LOW_BITSCORE]_SC35-like_splicing_factor_28,glutathione_S-transferase_TAU_8,glutathione_S-transferase_tau_7,glutathione_S-transferase_tau_7",7
"[LOW_BITSCORE]_ubiquitin-specific_protease_13",7
"[LOW_BITSCORE]_uncharacterized_protein_AT2G22010,[LOW_BITSCORE]_PAS_domain-containing_protein_tyrosine_kinase_family_protein",7
"[LOW_BITSCORE]_uncharacterized_protein_AT3G52480",7
"[LOW_BITSCORE]_uncharacterized_protein_AT4G27390",7
"alcohol_dehydrogenase_1,Eukaryotic_aspartyl_protease_family_protein,hydroxyproline-rich_glycoprotein_family_protein,SET_domain_group_26,NADH_dehydrogenase_ubiquinone_1_beta_subcomplex_subunit_10-B-like_protein_(Complex_I_subunit_NDUFS6)",7
"aluminum-activated,_malate_transporter_12",7
"aluminum_activated_malate_transporter_family_protein",7
"basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,Basic_helix-loop-helix_(bHLH)_DNA-binding_family_protein",7
"basic_helix_loop_helix_(bHLH)_DNA-binding_superfamily_protein,MSCS-like_2,Protein-tyrosine_phosphatase-like,_PTPLA",7
"binding_partner_of_acd11_1,Enolase,FK506_BINDING_PROTEIN_53",7
"cytochrome_P450,_family_83,_subfamily_B,_polypeptide_1",7
"cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2,glycerol-3-phosphatase_1,cytochrome_P450,_family_94,_subfamily_D,_polypeptide_1,cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2,[LOW_BITSCORE]_Sec23/Sec24_protein_transport_family_protein,cytochrome_P450,_family_94,_subfamily_D,_polypeptide_2",7
"dihydroorotate_dehydrogenase_(DUF3598),Homeodomain-like_superfamily_protein,NAC_domain_containing_protein_28,NAC_domain_containing_protein_28,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",7
"ethylene_responsive_element_binding_factor_5",7
"eukaryotic_translation_initiation_factor_4A1",7
"exocyst_subunit_exo70_family_protein_H6",7
"fatty_acyl-ACP_thioesterases_B,Protein_phosphatase_2A_regulatory_B_subunit_family_protein",7
"fibrillarin_1,Tim10/DDP_family_zinc_finger_protein",7
"gamma-glutamyl_hydrolase_2,DNA-directed_DNA_polymerase,Ubiquitin_domain-containing_protein,anaphase_promoting_complex_6",7
"glucose-6-phosphate_isomerase,_putative_(DUF641),[LOW_BITSCORE]_RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,Ha412HOChr11g0505711,[LOW_BITSCORE]_Peroxidase_superfamily_protein",7
"heparan-alpha-glucosaminide_N-acetyltransferase-like_protein_(DUF1624),E3_ubiquitin_ligase_SCF_complex_subunit_SKP1/ASK1_family_protein,glycosyl_hydrolase_family_35_protein",7
"homeobox_protein_knotted-1-like_3",7
"imidazolonepropionase_(Protein_of_unknown_function,_DUF642),imidazolonepropionase_(Protein_of_unknown_function,_DUF642)",7
"indole-3-butyric_acid_response_5",7
"longifolia2",7
"molybdenum_cofactor_sulfurase_(LOS5)_(ABA3)",7
"ovate_family_protein_7,[LOW_BITSCORE]_Nuclear_pore_complex_protein",7
"patatin-like_phospholipase_domain_protein",7
"phosphoenolpyruvate_carboxylase_3,multiprotein_bridging_factor_1B,tubby_like_protein_7,P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein",7
"serine/arginine_repetitive_matrix_protein,_putative_(DUF936)",7
"sieve_element_occlusion_amino-terminus_protein,glycosyltransferase_family_protein_47",7
"succinate_dehydrogenase_subunit_4,Ankyrin_repeat_family_protein,Ankyrin_repeat_family_protein,Bax_inhibitor-1_family_protein,Ankyrin_repeat_family_protein",7
"sucrose_synthase_6,Citrate_synthase_family_protein,[LOW_BITSCORE]_ketose-bisphosphate_aldolase_class-II_family_protein",7
"sulfate/thiosulfate_import_ATP-binding_protein,_putative_(DUF506)",7
"transcriptional_regulator_of_RNA_polII,_SAGA,_subunit,[LOW_BITSCORE]_pre-mRNA-splicing_factor-like_protein,aluminum_activated_malate_transporter_family_protein,[LOW_BITSCORE]_Receptor-like_protein_kinase-related_family_protein",7
"transducin_family_protein_/_WD-40_repeat_family_protein",7
"tubby_like_protein_3",7
"tubby_like_protein_7,phosphoenolpyruvate_carboxylase_3",7
"uncharacterized_protein_AT3G07440",7
"uncharacterized_protein_AT5G41761,arabinogalactan_protein_20,ubiquitin_conjugating_enzyme_9,ubiquitin-conjugating_enzyme_28,ubiquitin_conjugating_enzyme_9,ubiquitin-conjugating_enzyme_28,Leucine-rich_repeat_protein_kinase_family_protein,vacuolar_H+-ATPase_subunit_E_isoform_3",7
"uncharacterized_protein_AT5G47580",7
"xyloglucan_endotransglucosylase/hydrolase_9,Ha412HOChr17g0818301,[LOW_BITSCORE]_terpene_synthase_10",7
"2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,[LOW_BITSCORE]_31-kDa_RNA_binding_protein",6
"2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,embryo_defective_1273,[LOW_BITSCORE]_uncharacterized_protein_AT1G62915,Homeodomain-like_superfamily_protein",6
"30S_ribosomal_protein,Polyketide_cyclase/dehydrase_and_lipid_transport_superfamily_protein,Ha412HOChr04g0171811,60S_acidic_ribosomal_protein_family,SER/ARG-rich_protein_34A",6
"ARM_repeat_superfamily_protein,ARM_repeat_superfamily_protein,myb_domain_protein_79,brassinosteroid-6-oxidase_2",6
"Acyl-CoA_N-acyltransferase_with_RING/FYVE/PHD-type_zinc_finger_domain-containing_protein",6
"BRI1_suppressor_1_(BSU1)-like_2,Amino_acid_permease_family_protein",6
"Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein",6
"Cyclic_nucleotide-regulated_ion_channel_family_protein",6
"Cyclin_A3;1,C2H2_and_C2HC_zinc_fingers_superfamily_protein",6
"D-Tyr-tRNA(Tyr)_deacylase_family_protein",6
"Dynein_light_chain_type_1_family_protein",6
"EF_hand_calcium-binding_protein_family,EF_hand_calcium-binding_protein_family,[LOW_BITSCORE]_EF_hand_calcium-binding_protein_family,[LOW_BITSCORE]_calmodulin_like_23,phosphatidic_acid_phosphohydrolase_2,[LOW_BITSCORE]_calmodulin_like_23",6
"ENTH/VHS/GAT_family_protein",6
"Eukaryotic_aspartyl_protease_family_protein,Ha412HOChr14g0638581,aluminum-activated_malate_transporter_9,Ha412HOChr14g0638601,Ha412HOChr14g0638611",6
"F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein",6
"FIP1[V]-like_protein,ATP-binding_cassette_A1,indole-3-acetic_acid_inducible_29",6
"Fibronectin_type_III_domain-containing_protein,[LOW_BITSCORE]_myosin_family_protein_with_Dil,[LOW_BITSCORE]_RING/U-box_superfamily_protein,Fibronectin_type_III_domain-containing_protein",6
"Flavin-binding_monooxygenase_family_protein",6
"Glycosyltransferase_family_61_protein",6
"H[+]-ATPase_2,transcriptional_corepressor_LEUNIG",6
"Ha412HOChr06g0255681,[LOW_BITSCORE]_Beige/BEACH_and_WD40_domain-containing_protein,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein",6
"Ha412HOChr08g0366571",6
"Ha412HOChr15g0738731",6
"Histone_superfamily_protein,myosin_XI_B",6
"Homeobox-leucine_zipper_family_protein_/_lipid-binding_START_domain-containing_protein",6
"LOW_protein:_UPF0503-like_protein,_putative_(DUF740)",6
"Lactate/malate_dehydrogenase_family_protein,Protein_kinase_superfamily_protein",6
"Leucine-rich_repeat_protein_kinase_family_protein,RNI-like_superfamily_protein,Histone_superfamily_protein",6
"MATE_efflux_family_protein",6
"MATE_efflux_family_protein,MATE_efflux_family_protein",6
"Malectin/receptor-like_protein_kinase_family_protein",6
"NAD(P)-binding_Rossmann-fold_superfamily_protein,Ha412HOChr11g0506621,O-Glycosyl_hydrolases_family_17_protein,gamma_interferon_responsive_lysosomal_thiol_(GILT)_reductase_family_protein",6
"NAD(P)-binding_Rossmann-fold_superfamily_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein,NAD(P)-binding_Rossmann-fold_superfamily_protein",6
"Nucleotidylyl_transferase_superfamily_protein,Zinc_finger_C-x8-C-x5-C-x3-H_type_family_protein",6
"O-methyltransferase_family_protein",6
"Oxidoreductase_family_protein,UDP-xylosyltransferase_2,[LOW_BITSCORE]_myosin_heavy_chain-like_protein,[LOW_BITSCORE]_dentin_sialophosphoprotein,_putative_(DUF1296),[LOW_BITSCORE]_cytochrome_P450,_family_71,_subfamily_B,_polypeptide_25,Oxidoreductase_family_protein",6
"P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein_with_CH_(Calponin_Homology)_domain-containing_protein,zinc_finger_(MYND_type)_family_protein_/_programmed_cell_death_2_C-terminal_domain-containing_protein,FUMARASE_2,Ribosomal_protein_L19e_family_protein",6
"PPPDE_putative_thiol_peptidase_family_protein",6
"PYR1-like_4,Ha412HOChr16g0766991",6
"Pentatricopeptide_repeat_(PPR)_superfamily_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,ribosomal_protein_L5,sulfotransferase_17,Ha412HOChr01g0022551,[LOW_BITSCORE]_hypothetical_protein_(Protein_of_unknown_function,_DUF601),Pentatricopeptide_repeat_(PPR)_superfamily_protein,[LOW_BITSCORE]_MIRO-related_GTP-ase_1,ribosomal_protein_L5,uncharacterized_protein_AT5G48340,[LOW_BITSCORE]_Core-2/I-branching_beta-1,6-N-acetylglucosaminyltransferase_family_protein",6
"Peptidyl-tRNA_hydrolase_II_(PTH2)_family_protein",6
"Peroxisomal_membrane_22_kDa_(Mpv17/PMP22)_family_protein,[LOW_BITSCORE]_Disease_resistance_protein_(TIR-NBS-LRR_class),S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein",6
"Plant_basic_secretory_protein_(BSP)_family_protein",6
"Plant_invertase/pectin_methylesterase_inhibitor_superfamily",6
"Protein_kinase_superfamily_protein,Glucose-methanol-choline_(GMC)_oxidoreductase_family_protein,[LOW_BITSCORE]_ABI_five_binding_protein_2",6
"Putative_adipose-regulatory_protein_(Seipin),AAA-type_ATPase_family_protein",6
"RAB_GTPase_homolog_8A,ribosomal_protein_S15A",6
"RGPR-like_protein,[LOW_BITSCORE]_putative_endonuclease_or_glycosyl_hydrolase_with_C2H2-type_zinc_finger_domain-containing_protein,Pectin_lyase-like_superfamily_protein",6
"RHO_guanyl-nucleotide_exchange_factor_12,[LOW_BITSCORE]_Cell_cycle_regulated_microtubule_associated_protein",6
"RING/U-box_superfamily_protein,Leucine-rich_repeat_(LRR)_family_protein,[LOW_BITSCORE]_gibberellin-regulated-like_protein",6
"RING/U-box_superfamily_protein,[LOW_BITSCORE]_uncharacterized_protein_AT3G05936",6
"RNA_recognition_motif_and_CCHC-type_zinc_finger_domains_containing_protein,WRKY_DNA-binding_protein_40",6
"Ribosomal_protein_L18ae/LX_family_protein,chlorophyll_A/B_binding_protein_1,F-box/RNI-like_superfamily_protein,FBD_/_Leucine_Rich_Repeat_domains_containing_protein,[LOW_BITSCORE]_Major_facilitator_superfamily_protein,[LOW_BITSCORE]_RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,F-box/RNI-like_superfamily_protein",6
"Ribosomal_protein_L7Ae/L30e/S12e/Gadd45_family_protein,basic_pentacysteine_6",6
"SEUSS-like_3,[LOW_BITSCORE]_cationic_amino_acid_transporter_3,Phototropic-responsive_NPH3_family_protein,tubulin_beta_8,tubulin_beta_8,glutathione_S-transferase_THETA_1",6
